"w3name","w3edition","w3proddate","idno","cntry","age","agegroup35","w3pspwght","w3weight","w3mode","essround","w3gq2","w3gq3","w3gq4","w3gq5","w3gq6","w3gq7","w3gq8","w3gq9","w3gq10","w3gq11","w3gq12_1","w3gq12_2","w3gq12_3","w3gq12_4","w3gq12_5","w3gq12_6","w3gq12_7","w3gq13_1","w3gq13_2","w3gq13_3","w3gq13_4","w3gq13_5","w3gq13_6","w3gq13_7","w3gq14_1","w3gq14_2","w3gq14_3","w3gq14_4","w3gq14_5","w3gq14_6","w3gq14_7","w3gq14_8","w3gq15","w3gq16","w3gq17","w3gq18_1","w3gq18_2","w3gq18_3","w3gq18_4","w3gq18_5","w3gq18_6","w3gq19","w3eq20","w3eq21","w3eq22","w3eq23","w3eq24","w3eq25","w3eq26","w3eq27","w3eq28","w3eq29","w3eq30","w3eq31","w3eq32","w3eq33","w3eq34","w3eq35","w3eq36","w3eq37","w3sq61","w3sq62","w3sq63","w3sq64","w3sq65","w3sq66","w3sq67","w3sq68","w3sq69a","w3sq69b","w3sq70","w3sq71","w3sq74","w3sq75","w3sq76","w3sq78","w3sq80","w3hq57","w3hq58","w3hq59_1","w3hq59_2","w3hq59_3","w3hq59_4","w3hq59_5","w3hq59_6","w3hq59_7","w3hq59_8","w3hq59_9","w3hq59_10","w3hq59_11","w3hq59_12","w3hq59_13","w3hq60","w3hq72","w3hq73","w3hq77","w3hq79_1","w3hq79_2","w3hq79_3","w3hq79_4","w3hq79_5","w3hq79_6","w3hq79_7","w3hq79_8","w3hq81","w3hq82","w3hq83","w3hq84","w3hq85","w3hq86","w3hq87","w3hq88","w3hq89","w3dq38","w3dq39","w3dq40","w3dq41","w3dq42","w3dq43","w3dq44","w3dq45","w3dq46","w3dq47","w3dq48","w3dq49","w3dq50","w3dq51","w3dq52a","w3dq52b","w3dq53","w3dq54","w3dq55","w3dq56","w3xq1","w3survlng","w3inwds","w3ginws","w3ginwe","w3einwe","w3dinwe","w3shinwe","w3inwde","w3gdur","w3edur","w3ddur","w3shdur","w3intdur","w3surveycomp","w3lastansw","w3uagent","w3device","gndr","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","region","ctzcntr","vote","mode","yrbrn"
"CRON3W3e01_1","1.1","06.11.2025",11649,"AT",31,1,0.39103514,0.41279724,1,10,1,2,2,3,5,5,5,1,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,4,6,0,0,0,0,1,0,5,2,1,2,2,3,2,3,3,3,3,3,3,4,4,4,4,3,3,2,1,4,2,4,3,1,2,1,4,5,6,2,3,4,66,4,5,5,0,0,1,0,1,1,1,1,0,1,0,0,0,2,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,4,1,3,5,1,7,8,9,8,6,2,1,8,10,10,10,1,5,4,1,4,5,5,1,3,5,"GER",2025-01-20 14:05:38,2025-01-20 14:05:50,2025-01-20 14:08:10,2025-01-20 14:09:39,2025-01-20 14:11:24,2025-01-20 14:15:25,2025-01-20 14:15:30,140,89,105,241,575,100,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",1,2,12,3,5,1,3,3,"AT12",1,1,4,1993
"CRON3W3e01_1","1.1","06.11.2025",11682,"AT",61,2,0.82015854,0.8658025,1,10,1,1,1,3,5,5,4,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,10,5,2,0,0,0,0,1,0,10,1,1,1,2,3,3,3,5,4,3,3,5,2,2,3,1,3,3,2,1,4,8,2,2,1,5,1,1,3,2,3,66,4,66,4,3,3,0,0,0,0,1,0,1,1,0,1,0,0,0,2,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,5,3,1,5,4,4,1,7,10,7,6,6,2,0,4,8,2,2,4,1,2,1,4,1,2,4,"GER",2025-01-16 21:14:47,2025-01-16 21:15:05,2025-01-16 21:17:43,2025-01-16 21:20:30,2025-01-16 21:28:04,2025-01-16 21:36:16,2025-01-16 21:36:40,158,167,454,492,1271,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36 EdgA/131.0.0.0",1,2,14,5,5,1,2,3,"AT33",1,1,4,1963
"CRON3W3e01_1","1.1","06.11.2025",12005,"AT",47,2,0.9391887,0.991457,1,10,1,2,1,2,5,5,2,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,4,10,0,0,0,0,1,0,9,1,2,1,2,1,1,2,5,5,5,5,5,2,2,2,2,1,2,2,3,3,8,4,3,3,4,1,1,3,8,2,6,4,66,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,4,4,2,9,2,5,5,6,6,7,7,7,2,0,4,2,1,2,4,1,2,1,1,1,1,8,"GER",2025-01-21 13:31:48,2025-01-21 13:32:04,2025-01-21 13:33:51,2025-01-21 13:35:16,2025-01-21 13:36:49,2025-01-21 13:40:22,2025-01-21 13:40:27,107,84,94,213,498,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",1,1,15,4,5,1,1,10,"AT12",1,1,3,1977
"CRON3W3e01_1","1.1","06.11.2025",12030,"AT",37,2,3.6144207,3.8155725,1,10,1,4,4,1,2,4,2,2,2,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,10,4,10,0,1,0,0,0,0,10,1,1,1,2,2,3,3,3,3,2,1,3,3,2,3,4,4,4,1,3,2,7,1,2,4,2,1,2,4,9,3,66,1,66,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,66,1,0,0,0,0,0,1,0,0,3,4,1,5,5,2,3,10,3,4,6,6,8,2,2,2,7,7,10,10,1,4,3,1,3,3,3,1,3,8,"GER",2025-01-18 22:25:37,2025-01-18 22:25:47,2025-01-18 22:28:00,2025-01-18 22:29:35,2025-01-18 22:31:17,2025-01-18 22:34:31,2025-01-18 22:34:36,133,95,102,194,524,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",2,1,18,7,5,1,2,9,"AT33",1,1,3,1987
"CRON3W3e01_1","1.1","06.11.2025",12077,"AT",33,1,1.4438106,1.5241624,1,10,2,2,1,2,4,5,5,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,8,4,3,0,0,0,0,1,0,3,2,2,1,2,2,3,2,5,5,2,1,2,2,2,3,2,4,4,1,1,3,9,6,4,9,3,1,1,3,8,3,66,1,66,3,2,3,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,66,1,0,0,0,0,0,1,0,0,1,4,2,5,4,4,3,9,3,2,7,7,8,6,4,2,7,1,8,10,1,4,4,1,4,3,2,1,2,8,"GER",2025-01-27 00:19:20,2025-01-27 00:19:36,2025-01-27 00:23:35,2025-01-27 00:27:33,2025-01-27 00:31:18,2025-01-27 00:39:51,2025-01-27 00:40:12,239,238,225,513,1215,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0",2,1,17,7,5,1,2,77,"AT32",1,1,3,1991
"CRON3W3e01_1","1.1","06.11.2025",12090,"AT",50,2,0.17490938,0.18464354,1,10,1,1,1,1,3,2,2,2,1,5,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,10,5,5,0,0,0,0,1,0,10,2,2,1,2,2,2,2,9,9,2,2,3,4,4,4,9,1,1,9,1,4,7,4,3,1,4,1,3,4,1,3,66,9,66,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,66,1,0,0,0,0,0,1,0,0,1,4,2,5,5,2,2,10,2,10,5,1,8,8,66,66,66,66,10,10,1,1,2,1,1,1,1,1,1,8,"GER",2025-01-21 10:23:08,2025-01-21 10:23:56,2025-01-21 10:28:20,2025-01-21 10:32:00,2025-01-21 10:34:43,2025-01-21 10:41:16,2025-01-21 10:41:43,264,220,163,393,1040,90.196075,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",2,2,15,5,5,1,1,5,"AT22",1,1,3,1974
"CRON3W3e01_1","1.1","06.11.2025",12133,"AT",32,1,0.75320506,0.79512286,1,10,1,3,2,4,5,5,9,1,2,5,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,7,3,7,0,0,0,0,1,0,6,1,1,1,2,2,2,2,3,3,2,2,2,4,4,3,3,2,2,2,1,4,6,1,3,3,2,1,2,3,7,3,66,3,66,4,3,2,0,0,0,0,1,1,0,0,0,1,0,0,0,2,2,66,1,0,0,0,1,0,0,0,0,1,4,1,4,5,3,3,10,4,8,7,6,9,6,6,1,2,2,8,7,3,2,2,1,3,2,2,1,2,8,"GER",2025-01-22 13:34:25,2025-01-22 13:34:38,2025-01-22 13:37:19,2025-01-22 13:39:06,2025-01-22 13:41:27,2025-01-22 13:45:46,2025-01-22 13:45:56,161,107,141,259,668,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",1,2,16,6,5,1,1,77,"AT11",1,1,4,1992
"CRON3W3e01_1","1.1","06.11.2025",12275,"AT",43,2,0.82625735,0.8722407,1,10,1,2,1,2,5,4,1,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,3,4,0,0,0,0,1,0,2,2,1,1,2,1,1,1,3,3,4,2,3,1,2,2,4,1,4,1,1,2,8,4,3,3,2,1,1,4,8,3,66,2,66,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,66,1,0,0,0,0,0,1,0,0,1,1,3,5,3,3,2,10,2,2,6,6,8,6,6,4,0,0,8,10,1,2,4,1,2,1,1,1,1,8,"GER",2025-01-16 08:09:09,2025-01-16 08:10:21,2025-01-16 08:13:35,2025-01-16 08:15:52,2025-01-16 08:18:12,2025-01-16 08:22:34,2025-01-16 08:22:39,194,137,139,262,732,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0",2,1,11,3,5,1,1,9,"AT13",1,1,3,1981
"CRON3W3e01_1","1.1","06.11.2025",12311,"AT",34,1,0.3023582,0.3191852,1,10,1,2,1,3,5,4,4,2,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,10,5,8,0,0,0,0,1,0,7,2,2,1,2,4,4,3,2,4,2,1,3,4,4,2,3,1,1,2,1,4,4,1,3,3,2,1,1,8,8,3,66,1,66,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,66,1,0,0,0,0,0,1,0,0,1,4,1,2,2,2,4,10,1,9,8,9,10,7,6,2,3,1,9,8,3,3,2,1,2,1,1,1,1,8,"GER",2025-01-29 16:55:23,2025-01-29 16:55:35,2025-01-29 16:58:49,2025-01-29 17:04:29,2025-01-29 17:07:19,2025-01-29 17:12:43,2025-01-29 17:12:51,194,340,170,324,1028,100,"w3hq89","Mozilla/5.0 (Android 13; Mobile; rv:134.0) Gecko/134.0 Firefox/134.0",1,2,15,5,5,1,1,6,"AT11",1,1,3,1990
"CRON3W3e01_1","1.1","06.11.2025",12424,"AT",59,2,0.40743378,0.43010852,1,10,1,4,2,3,5,4,4,3,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,10,5,8,0,0,0,0,1,0,9,2,2,1,2,2,9,3,3,3,2,2,3,4,4,3,2,4,3,2,1,4,7,1,3,6,1,1,2,3,2,3,66,2,66,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,66,1,0,0,0,0,0,1,0,0,1,3,1,5,5,5,2,10,2,6,5,6,7,5,4,3,0,0,6,2,3,2,2,1,2,1,1,1,1,9,"GER",2025-01-21 11:32:25,2025-01-21 11:35:17,2025-01-21 11:40:54,2025-01-21 11:44:47,2025-01-21 11:49:01,2025-01-21 11:55:39,2025-01-21 11:56:05,336,234,254,399,1222,98.039215,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",2,1,18,7,5,1,1,10,"AT31",1,1,3,1965
"CRON3W3e01_1","1.1","06.11.2025",12522,"AT",63,2,0.39836198,0.4205319,1,10,1,1,1,2,5,5,5,3,1,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,5,5,0,0,0,0,1,0,5,1,1,1,2,3,3,4,4,1,9,9,1,4,4,4,4,3,5,2,3,9,7,1,4,1,5,1,5,8,8,2,6,4,6,6,3,3,1,0,1,0,1,0,0,0,1,0,0,0,0,2,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,5,5,7,7,6,4,6,0,0,9,8,1,2,3,9,9,1,1,1,2,6,"GER",2025-01-15 17:20:16,2025-01-15 17:20:50,2025-01-15 17:25:26,2025-01-15 17:28:51,2025-01-15 17:32:15,2025-01-15 17:37:23,2025-01-15 17:37:36,277,205,204,308,993,94.117645,"w3sq78","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.9 Safari/605.1.15",2,2,12,3,3,6,3,1,"AT12",1,1,3,1961
"CRON3W3e01_1","1.1","06.11.2025",12557,"AT",32,1,0.7066038,0.74592805,1,10,1,2,2,2,4,4,4,2,3,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,9,6,2,1,1,0,0,0,0,6,2,1,1,2,3,3,2,5,3,2,1,2,4,4,3,1,1,4,1,1,4,10,4,3,3,5,1,2,3,3,1,6,3,66,4,3,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,2,66,1,0,0,1,1,0,0,0,0,2,2,2,4,4,2,3,10,4,9,6,5,10,6,2,2,0,0,8,10,1,5,4,1,3,3,3,1,2,8,"GER",2025-01-15 21:14:51,2025-01-15 21:15:02,2025-01-15 21:18:11,2025-01-15 21:19:59,2025-01-15 21:22:09,2025-01-15 21:28:53,2025-01-15 21:28:58,189,108,131,403,831,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,2,15,4,5,1,1,9,"AT12",1,1,4,1992
"CRON3W3e01_1","1.1","06.11.2025",12605,"AT",62,2,0.25345668,0.2675622,1,10,1,1,1,2,3,5,5,1,1,3,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,6,0,0,0,0,0,0,1,0,2,1,2,2,1,1,1,4,2,4,4,4,4,4,1,4,1,4,1,1,4,5,4,3,6,3,1,2,3,1,3,66,3,66,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,66,1,0,0,0,0,0,1,0,0,9,3,1,5,5,5,1,11,1,3,6,7,8,7,6,6,0,0,5,5,1,2,3,1,1,1,1,1,1,9,"GER",2025-01-23 16:00:56,2025-01-23 16:01:48,2025-01-23 16:05:15,2025-01-23 16:09:03,2025-01-23 16:13:10,2025-01-23 16:19:49,2025-01-23 16:20:00,208,228,247,399,1081,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0",2,2,13,5,5,1,1,99,"AT12",1,1,4,1962
"CRON3W3e01_1","1.1","06.11.2025",12638,"AT",64,2,0.7637967,0.8063039,1,10,1,1,1,3,5,5,5,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,5,10,0,0,0,0,1,0,10,1,2,2,2,9,5,5,1,1,1,1,1,1,1,1,1,5,5,1,2,4,5,5,3,2,1,1,1,4,8,3,66,4,6,6,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,7,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,0,10,10,10,7,7,6,10,10,10,10,1,5,2,1,5,2,1,2,3,2,"GER",2025-01-15 17:56:20,2025-01-15 17:56:46,2025-01-15 18:00:33,2025-01-15 18:03:13,2025-01-15 18:05:45,2025-01-15 18:09:40,2025-01-15 18:09:54,227,161,152,235,774,98.039215,"w3sq78","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1,2,14,5,1,6,2,3,"AT22",1,1,4,1960
"CRON3W3e01_1","1.1","06.11.2025",12686,"AT",57,2,0.8188439,0.8644146,1,10,1,2,1,2,5,4,2,1,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,4,7,0,0,0,0,1,0,3,1,1,1,2,3,3,2,3,3,2,2,4,2,2,2,2,5,3,2,1,4,3,3,3,1,2,1,1,3,9,3,66,2,66,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,5,4,3,7,2,2,3,7,6,2,2,2,3,3,7,4,1,3,4,1,2,2,2,1,2,7,"GER",2025-01-15 19:41:45,2025-01-15 19:42:03,2025-01-15 19:45:55,2025-01-15 19:48:00,2025-01-15 19:49:57,2025-01-15 19:54:36,2025-01-15 19:54:44,232,125,117,279,753,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0",2,1,14,3,5,1,2,9,"AT12",1,1,3,1967
"CRON3W3e01_1","1.1","06.11.2025",12711,"AT",21,1,0.68426394,0.722345,1,10,1,1,1,1,5,2,4,2,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,8,4,9,0,0,0,0,1,0,2,2,1,2,2,2,2,2,3,3,4,4,4,4,4,4,1,4,4,2,1,4,9,3,2,1,3,2,6,66,66,6,66,6,8,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,6,66,6,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,9,4,1,2,6,3,3,1,0,8,5,1,2,2,1,1,2,1,1,2,8,"GER",2025-01-15 15:56:04,2025-01-15 15:56:28,2025-01-15 16:00:02,2025-01-15 16:03:39,2025-01-15 16:07:53,2025-01-15 16:11:31,2025-01-15 16:11:43,213,217,254,218,903,100,"w3sq78","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.154 Mobile/15E148 Safari/604.1",1,1,12,4,5,2,2,3,"AT21",1,1,3,2003
"CRON3W3e01_1","1.1","06.11.2025",12717,"AT",68,2,0.302727,0.3195746,1,10,1,1,1,2,4,5,4,2,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,5,0,0,0,0,1,0,5,2,2,2,2,3,3,3,4,4,4,3,3,4,4,4,4,5,4,2,3,4,8,2,3,1,3,1,1,4,8,1,4,2,6,6,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,7,5,3,3,6,4,4,0,0,7,0,1,3,3,1,3,2,2,2,1,7,"GER",2025-01-15 19:20:24,2025-01-15 19:21:24,2025-01-15 19:31:53,2025-01-15 19:41:15,2025-01-15 19:53:20,2025-01-15 20:05:08,2025-01-15 20:05:46,630,561,725,708,2624,100,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,1,12,3,5,1,1,9,"AT31",1,1,4,1956
"CRON3W3e01_1","1.1","06.11.2025",12720,"AT",55,2,0.50717497,0.53540057,1,10,1,2,1,2,5,5,4,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,5,9,0,0,0,0,1,0,4,1,1,1,2,4,1,5,9,4,2,9,3,4,4,4,4,1,1,2,1,4,8,4,3,99,3,1,2,4,8,1,6,2,66,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,66,1,0,0,0,0,0,1,0,0,1,4,2,5,5,2,9,10,1,6,10,10,10,6,6,3,0,0,10,2,1,4,5,1,4,1,1,1,1,7,"GER",2025-01-15 21:36:11,2025-01-15 21:36:37,2025-01-15 21:46:17,2025-01-15 21:52:05,2025-01-15 21:59:33,2025-01-15 22:13:26,2025-01-15 22:13:38,579,348,448,834,2209,94.117645,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1,2,16,5,5,1,1,9,"AT12",1,1,3,1969
"CRON3W3e01_1","1.1","06.11.2025",12764,"AT",58,2,0.27897397,0.2944996,1,10,1,1,2,4,5,5,4,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,5,5,0,0,0,0,1,0,5,2,2,1,2,3,2,2,4,3,3,2,2,4,4,4,4,2,3,1,3,4,8,2,3,6,4,1,1,5,8,3,66,3,66,4,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,5,1,3,10,1,8,8,3,10,6,2,3,0,0,10,5,3,3,4,1,3,1,4,1,1,7,"GER",2025-01-23 21:15:19,2025-01-23 21:16:05,2025-01-23 21:22:02,2025-01-23 21:28:19,2025-01-23 21:31:49,2025-01-23 21:38:21,2025-01-23 21:38:36,357,378,210,392,1336,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",1,2,13,6,5,1,1,8,"AT13",1,1,3,1966
"CRON3W3e01_1","1.1","06.11.2025",12784,"AT",32,1,2.1152,2.232916,1,10,1,3,1,3,5,4,5,1,2,5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2,3,1,0,0,0,0,0,5,1,1,1,1,4,2,4,2,4,2,1,3,4,4,4,1,1,2,1,2,4,9,4,2,1,5,1,1,5,1,1,2,3,66,4,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,7,1,0,0,0,0,0,1,0,0,1,1,3,3,1,2,4,7,4,2,7,7,7,8,66,66,66,66,9,8,2,3,2,1,4,3,3,1,2,8,"GER",2025-01-17 19:00:56,2025-01-17 19:01:11,2025-01-17 19:04:59,2025-01-17 19:08:09,2025-01-17 19:12:48,2025-01-17 19:21:40,2025-01-17 19:21:51,228,190,279,533,1229,100,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1,2,11,3,5,9,2,4,"AT33",1,1,3,1992
"CRON3W3e01_1","1.1","06.11.2025",12789,"AT",35,2,1.9863508,2.0968964,1,10,1,2,1,2,2,3,4,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,99,4,5,0,0,0,0,1,0,5,2,1,1,2,1,2,2,3,9,3,3,2,3,9,4,4,3,3,1,1,9,7,3,3,6,6,1,1,5,7,1,5,2,66,3,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,66,1,0,1,0,0,0,0,0,0,1,1,3,3,5,4,3,3,3,6,7,7,7,8,66,66,66,66,99,8,2,2,2,1,2,2,2,1,1,6,"GER",2025-02-05 13:16:33,2025-02-05 13:16:45,2025-02-05 13:18:59,2025-02-05 14:15:32,2025-02-05 14:17:25,2025-02-05 14:21:46,2025-02-05 14:21:52,134,3393,113,261,3901,92.15686,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",1,2,13,3,5,1,1,8,"AT32",1,1,3,1989
"CRON3W3e01_1","1.1","06.11.2025",12851,"AT",69,2,0.6845952,0.72269475,1,10,1,4,1,3,5,5,4,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,10,6,10,0,0,0,0,1,0,10,2,2,1,2,3,2,5,5,5,4,2,4,4,4,3,3,4,2,2,1,4,5,4,3,1,5,1,1,1,8,3,66,9,66,4,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,4,2,66,1,0,0,0,0,0,0,0,1,9,1,3,5,5,4,1,11,4,0,9,9,9,8,66,66,66,66,10,10,1,3,2,1,1,1,1,1,3,8,"GER",2025-01-15 19:21:50,2025-01-15 19:22:28,2025-01-15 19:27:22,2025-01-15 19:31:45,2025-01-15 19:34:42,2025-01-15 19:44:20,2025-01-15 19:44:52,293,264,176,578,1311,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0",2,1,18,7,5,6,2,8,"AT13",1,1,3,1955
"CRON3W3e01_1","1.1","06.11.2025",12863,"AT",57,2,2.5642848,2.7069938,1,10,1,1,1,2,4,5,5,3,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,5,4,7,1,0,0,0,0,0,6,1,2,1,2,2,2,2,3,3,2,2,4,3,3,3,1,5,5,1,1,3,8,2,3,3,4,1,1,3,8,3,66,2,6,6,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,4,7,9,7,4,4,2,3,1,10,9,2,3,3,1,1,1,1,2,2,7,"GER",2025-01-17 11:08:08,2025-01-20 14:44:05,2025-01-20 14:48:54,2025-01-20 14:52:07,2025-01-20 14:55:54,2025-01-20 15:01:48,2025-01-20 15:01:58,288,193,227,355,1063,100,"w3sq78","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",2,1,17,7,5,6,1,10,"AT34",1,1,3,1967
"CRON3W3e01_1","1.1","06.11.2025",12941,"AT",82,2,1.5291262,1.6142259,1,10,1,1,1,3,5,5,5,3,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,4,5,0,1,0,0,0,0,7,2,1,1,2,3,3,9,9,3,9,9,3,4,4,4,4,2,3,1,3,4,9,4,3,1,2,1,3,4,7,9,66,9,6,6,1,3,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,5,5,4,6,8,66,66,66,66,7,6,1,2,4,1,4,1,1,1,1,9,"GER",2025-01-29 19:27:38,2025-01-29 19:28:28,2025-01-29 19:34:12,2025-01-29 19:39:35,2025-01-29 19:44:07,2025-01-29 19:51:39,2025-01-29 19:51:51,344,322,272,452,1390,92.15686,"w3sq78","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0",2,2,8,2,3,6,1,6,"AT31",1,1,3,1942
